"","GC6_000_1","GC6_000_2","GC6_000_3","GC6_000_4","GC6_000_5","GC6_000_6","GC6_000_7","GC6_000_8","GC6_004_1","GC6_004_2","GC6_004_3","GC6_004_4","GC6_004_5","GC6_004_6","GC6_004_7","GC6_004_8","GC6_008_1","GC6_008_2","GC6_008_3","GC6_008_4","GC6_008_5","GC6_008_6","GC6_008_7","GC6_012_1","GC6_012_2","GC6_012_3","GC6_012_4","GC6_012_5","GC6_012_6","GC6_012_7","GC6_012_8","GC6_016_1","GC6_016_2","GC6_016_3","GC6_016_4","GC6_016_5","GC6_016_6","GC6_020_1","GC6_020_2","GC6_020_3","GC6_020_4","GC6_020_5","GC6_020_6","GC6_020_7","GC6_020_8","GC6_024_1","GC6_024_2","GC6_024_3","GC6_024_4","GC6_024_5","GC6_024_6","GC6_024_7","GC6_028_1","GC6_028_2","GC6_028_3","GC6_028_4","GC6_028_5","GC6_028_6","GC6_028_7","GC6_028_8","GC6_032_1","GC6_032_2","GC6_032_3","GC6_032_4","GC6_032_5","GC6_032_6","GC6_032_7","GC6_032_8","GC6_036_1","GC6_036_2","GC6_036_3","GC6_036_4","GC6_036_5","GC6_036_6","GC6_036_7","GC6_036_8","GC6_040_1","GC6_040_2","GC6_040_3","GC6_040_4","GC6_040_5","GC6_040_6","GC6_044_1","GC6_044_2","GC6_044_3","GC6_044_4","GC6_044_5","GC6_044_6","GC6_044_7","GC6_044_8","GC6_048_1","GC6_048_2","GC6_048_3","GC6_048_4","GC6_048_5","GC6_048_6","GC6_048_7","GC6_052_1","GC6_052_2","GC6_052_3","GC6_052_4","GC6_052_5","GC6_052_6","GC6_052_8","GC6_056_1","GC6_056_2","GC6_056_3","GC6_056_4","GC6_056_5","GC6_056_6","GC6_056_7","GC6_056_8","GC6_060_1","GC6_060_2","GC6_060_3","GC6_060_4","GC6_060_5","GC6_060_6","GC6_060_7","GC6_060_8","GC6_064_1","GC6_064_2","GC6_064_3","GC6_064_4","GC6_064_5","GC6_064_6","GC6_064_7","GC6_064_8","GC6_068_1","GC6_068_2","GC6_068_3","GC6_068_4","GC6_068_5","GC6_068_6","GC6_068_7","GC6_068_8","GC6_072_1","GC6_072_2","GC6_072_3","GC6_072_4","GC6_072_5","GC6_072_6","GC6_072_7","GC6_072_8","GC6_076_1","GC6_076_2","GC6_076_3","GC6_076_4","GC6_076_5","GC6_076_6","GC6_076_7","GC6_076_8","GC6_080_1","GC6_080_2","GC6_080_3","GC6_080_4","GC6_080_6","GC6_080_7","GC6_080_8","GC6_084_1","GC6_084_2","GC6_084_3","GC6_084_4","GC6_084_5","GC6_084_6","GC6_084_7","GC6_084_8","GC6_088_1","GC6_088_2","GC6_088_3","GC6_088_4","GC6_088_5","GC6_088_6","GC6_088_7","GC6_088_8","GC6_092_2","GC6_092_3","GC6_092_4","GC6_092_5","GC6_092_6","GC6_092_7","GC6_096_1","GC6_096_2","GC6_096_3","GC6_096_4","GC6_096_5","GC6_096_6","GC6_096_7","GC6_096_8","GC6_100_1","GC6_100_2","GC6_100_3","GC6_100_4","GC6_100_5","GC6_100_6","GC6_100_7","GC6_100_8","GC6_104_1","GC6_104_2","GC6_104_3","GC6_104_4","GC6_104_5","GC6_104_6","GC6_104_7","GC6_104_8","GC6_108_1","GC6_108_2","GC6_108_3","GC6_108_4","GC6_108_5","GC6_108_6","GC6_108_7","GC6_108_8","GC6_112_1","GC6_112_2","GC6_112_3","GC6_112_4","GC6_112_5","GC6_112_6","GC6_112_7","GC6_112_8","GC6_116_2","GC6_116_3","GC6_116_4","GC6_116_5","GC6_116_6","GC6_116_7","GC6_116_8","GC6_120_1","GC6_120_2","GC6_120_3","GC6_120_4","GC6_120_5","GC6_120_6","GC6_120_7","GC6_120_8","GC6_124_1","GC6_124_2","GC6_124_3","GC6_124_4","GC6_124_5","GC6_124_6","GC6_124_8","GC6_128_1","GC6_128_2","GC6_128_3","GC6_128_5","GC6_128_6","GC6_128_7","GC6_128_8","GC6_132_1","GC6_132_2","GC6_132_3","GC6_132_4","GC6_132_5","GC6_132_6","GC6_132_7","GC6_132_8","GC6_136_1","GC6_136_2","GC6_136_3","GC6_136_4","GC6_136_5","GC6_136_6","GC6_136_7","GC6_136_8","GC6_140_1","GC6_140_2","GC6_140_3","GC6_140_4","GC6_140_5","GC6_140_6","GC6_140_7","GC6_140_8","GC6_144_1","GC6_144_2","GC6_144_4","GC6_144_5","GC6_144_6","GC6_144_8","GC6_148_1","GC6_148_2","GC6_148_3","GC6_148_4","GC6_148_5","GC6_148_8","GC6_152_1","GC6_152_2","GC6_152_3","GC6_152_4","GC6_152_5","GC6_152_6","GC6_152_7","GC6_152_8","GC6_156_1","GC6_156_3","GC6_156_4","GC6_156_5","GC6_156_6","GC6_156_7","GC6_156_8","GC6_160_1","GC6_160_2","GC6_160_3","GC6_160_4","GC6_160_5","GC6_160_6","GC6_160_7","GC6_160_8","GC6_164_1","GC6_164_2","GC6_164_3","GC6_164_4","GC6_164_5","GC6_164_6","GC6_164_7","GC6_164_8","GC6_168_1","GC6_168_2","GC6_168_3","GC6_168_4","GC6_168_5","GC6_168_6","GC6_168_7","GC6_168_8","GC6_172_1","GC6_172_2","GC6_172_3","GC6_172_5","GC6_172_6","GC6_172_7","GC6_172_8","GC6_176_1","GC6_176_2","GC6_176_3","GC6_176_5","GC6_176_6","GC6_176_7","GC6_176_8","GC6_180_1","GC6_180_2","GC6_180_3","GC6_180_4","GC6_180_6","GC6_180_7","GC6_180_8","GC6_184_1","GC6_184_2","GC6_184_3","GC6_184_4","GC6_184_5","GC6_184_6","GC6_184_7","GC6_184_8","GC6_188_1","GC6_188_2","GC6_188_3","GC6_188_5","GC6_188_6","GC6_188_7","GC6_188_8","GC6_192_1","GC6_192_2","GC6_192_3","GC6_192_4","GC6_192_5","GC6_192_6","GC6_192_7","GC6_192_8"
"ASV_92",392,353,484,0,335,276,142,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,209,0,0,0,0,0,16,0,131,0,0,92,91,0,300,0,0,0,0,60,38,0,0,63,0,114,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,63,198,70,150,192,87,0,0,0,0,0,0,422,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,141,105,71,0,47,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,181,28,109,0,0,0,23,0,0,100,0,0,0,0,0,107,32,62,270,0,36,0,0,0,65,156,0,0,60,0,45,0,0,0,30,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,46,43,0,124,0,85,50,0,0,0,0,0,28,0,0,0,49,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,105,0,0,91,242,0,181,0,0,0,0,111,0,0,163,0,0,0,118,82,21,221,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,52,0,0,0,0,96,0,120,0,0,0,164,143,0,0,37,0,0,0,0,0,46,61,0,0,0,0,111,0,25,0,126,153,0,48,237,0,0,0,0,0,0,163,0,231,55,0,148,54,0,147
"ASV_93",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,197,0,0,0,0,0,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,751,400,59,0,126,91,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,79,0,107,302,308,325,0,0,0,0
"ASV_94",0,0,0,0,0,65,0,0,0,0,0,0,37701,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_95",239,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,0,0,0,0,0,0,0,0,0,0,0,228,0,56,0,0,0,0,235,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,32,0,0,0,0,4,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,61,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_96",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,336,149,0,0,0,0,0,0,209,0,0,2809,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,0,0,0,0,0,0,0,0,713,161,0,0,217,254,206,130,30,0,249,466,0,0,0,0,0,0,0,0,0,221,0,0,0,369,0,0,0,0,0,0,391,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,259,0,90,3,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0,421,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,186,0,0,0,193,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,116,0
"ASV_97",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_98",0,0,35,0,58,0,72,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,35910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,22,0,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,12,0,0,0,0,0,0,19,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_99",6,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"ASV_100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_101",56,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,28,0,22,0,0,0,0,61,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,17,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,200,121,0,0,0,0,0,0,184,0,0,369,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,0,0,0,0,0,0,0,0,629,172,0,0,205,2448,158,142,44,0,185,375,0,0,0,0,0,0,0,0,0,628,0,0,0,219,0,0,0,0,0,0,426,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,323,0,65,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,0,0,0,0,0,0,0,0,0,0,0,361,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,259,0,0,0,301,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,94,0
"ASV_105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,196,121,0,0,0,0,0,0,221,0,0,267,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744,0,0,0,0,0,0,0,0,737,214,0,0,297,274,164,154,36,0,307,538,0,0,0,0,0,0,0,0,0,313,0,0,0,320,0,0,0,0,0,0,424,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,380,0,191,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,318,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,210,0,0,0,163,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,148,0
